date,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,emergency_kwh,dump_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,lp_eq_max,lp_ineq_max,max_tree_nodes,raw_simultaneous_slots
2025-02-11,56541.356077387114,0.0,1499.4325405250372,749.7162702625186,-749.7162702625186,3317.990273570853,59109.63008069545,82434.68963140406,80697.62097048524,0.0,1737.068660918796,744.7335044515952,1962.9248893367583,22414.907643509214,18156.07519124246,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,11,0
2025-02-12,55895.1437983043,0.0,1234.3790825254996,617.1895412627498,-617.1895412627498,4942.276985713065,60220.23124275462,82040.70657413817,80517.87408144212,0.0,1522.8324926960531,1057.5897998699247,2024.4793845627091,22548.675596926274,18264.42723351028,1200.0,1200.0,9.094947017729282e-13,2.2737367544323206e-13,11,0
2025-02-13,54051.79891627043,0.0,1336.7898107066069,668.3949053533034,-668.3949053533034,2387.051618006728,55770.45562892385,80363.96864530163,78673.50527602315,0.0,1690.4633692785033,716.724925054503,3699.9473851909033,22951.59894326351,18590.795144043448,1200.0,1200.0,1.8189894035458565e-12,2.2737367544323206e-13,11,0
2025-02-14,14981.893388729333,234.25864373147,0.0,0.0,234.25864373147,2561.7541347508095,17777.906167211615,36080.84655610219,36317.58569583312,236.7391397309314,0.0,880.9005874070552,3780.369624344621,19033.236011731,15416.921169502111,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-15,15243.375875328029,17.792731488052294,0.0,0.0,17.792731488052294,2754.102952253039,18015.271559069122,35461.60623634563,35480.054529141285,18.448292795658134,0.0,874.6242707805267,3586.320765861373,18359.299652949696,14871.032718889253,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-16,54218.807982989674,0.0,1322.3214902365285,661.1607451182642,-661.1607451182642,11326.948105489999,64884.59534336142,79731.0733517776,78153.92262601494,0.0,1577.1507257626456,2621.545473990966,1142.4277765026761,22398.216965806492,18142.55574230326,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-17,53655.35855038282,0.0,2067.436199287009,1033.7180996435045,-1033.7180996435045,3550.6783900998043,56172.31884083912,79694.48534159914,76957.15205874361,0.0,2737.333282855527,925.3977456538737,2480.6782115653564,22200.044348239288,17982.035922073825,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-18,50726.7290652778,402.2617973657937,0.0,0.0,402.2617973657937,6475.917950532587,57604.90881317618,76777.13398540218,77140.94053952442,363.80655412223956,0.0,1467.276428494392,2235.8160106307987,22531.648284498307,18250.635110443625,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-02-19,50951.19454495632,863.7447766388271,220.27475487127066,110.13737743563533,753.6073992031919,6986.214865396629,58691.016809556146,76924.14327209524,77177.2362657842,665.3420170530296,412.2490233640576,1633.2331386153255,1593.0039521963377,22832.305625630856,18494.167556760993,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,14,0
2025-02-20,52215.47795351306,0.0,559.7671712988191,279.88358564940955,-279.88358564940955,4522.452759054103,56458.04712691775,78057.04027268494,77282.55437473374,0.0,774.4858979512253,1002.1425635846189,2945.564502286292,22873.677382624875,18527.678679926146,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-21,14885.225461469172,0.0,0.16197849201740616,0.08098924600870308,-0.08098924600870308,2334.085946535163,17219.230418758325,35131.07253255893,35130.79474402864,0.0,0.27778853029910167,758.3130852127958,6778.954285488839,18683.639528522406,15133.748018103148,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-22,14607.866882049017,117.58376180318365,0.0,0.0,117.58376180318365,3360.572750234212,18086.023394086413,34416.453037873434,34536.5495786143,120.09654074087278,0.0,1013.0824230506437,4245.650389831242,18206.414360528262,14747.19563202789,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-23,50235.86376022687,221.10571382857816,408.1882930286274,204.0941465143137,17.011567314264454,8361.653630384708,58614.52895792584,76235.23088147744,75859.36658529844,150.88530985232998,526.749606031352,2119.4266703687836,1955.7666824810512,23637.752051856973,19146.579162004142,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-24,49535.27628746049,478.42017955221297,17.676166836925365,8.838083418462682,469.5820961337502,3126.1910513939574,53131.04943498819,75142.12348469958,75691.78835218606,568.0513672845892,18.386499798096224,658.0655995125202,3814.5836663153304,22801.24562482417,18469.008956107577,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-25,48902.96860493184,0.0,1882.9970886256501,941.4985443128251,-941.4985443128251,3978.6406234162228,51940.110684035244,75621.8154806374,72909.24792692799,0.0,2712.5675537093903,958.1823090161151,3922.624341019759,21702.54032416329,17579.057662572268,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-26,47787.14339825357,1288.0129475544018,7.7377196765577985,3.8688598382788992,1284.1440877161228,4550.245200068701,53621.53268603839,72944.34437102593,74075.89175788933,1139.8962427940914,8.348855930683857,1118.116212661787,2154.4964786633373,22235.070834497117,18010.40737594266,1200.0,1200.0,9.094947017729282e-13,1.1368683772161603e-13,13,0
2025-02-27,46986.21178442246,471.1234271836581,381.1533746749213,190.57668733746064,280.5467398461975,4881.259229658765,52148.01775392743,73332.04569546184,72998.20882403442,422.8578675011116,756.6947389285303,992.7694150869452,2764.9225502653017,22470.902572926618,18201.431084070555,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-02-28,14009.333805552898,0.0,0.0,0.0,0.0,1884.2090006043677,15893.542806157267,33853.284938864,33853.284938864,0.0,0.0,632.0793003072558,7874.9592004355945,17462.165730187713,14144.354241452053,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-03-01,13766.674202298274,30.119448538363088,0.0,0.0,30.119448538363088,1587.3991012500803,15384.192752086718,33505.01455194853,33538.177504658335,33.16295270980163,0.0,545.1398059843319,7120.415057277545,17390.191158062007,14086.054838030224,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,13,0
2025-03-02,47644.40976971071,5342.377542636258,0.0,0.0,5342.377542636258,7304.326388879326,60291.11370122629,73221.44717101008,77760.50724915734,4539.060078147264,0.0,1661.4934283622051,2557.423072845156,23717.213357935383,19210.94281992766,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
2025-03-03,48627.00696284956,1567.1693223963225,172.36705674308695,86.18352837154347,1480.9857940247791,9916.082563120483,60024.07531999482,75027.99085645359,75953.15036388132,1202.8235262565372,277.66401882881314,2250.0187102158834,1724.1246518589878,23483.67257318357,19021.77478427869,1200.0,1200.0,1.8189894035458565e-12,1.1368683772161603e-13,15,0
