date,method,lp_status,lp_message,lp_objective_yuan,expected_cost_yuan,cleanup_objective_difference_yuan,cleanup_state_max_abs_kwh,simultaneous_periods_before_cleanup,simultaneous_periods_after_cleanup,horizon_periods,scenario_count,planning_initial_kwh,planning_terminal_kwh,seconds,latest_input_date,scenario_first_origin,scenario_last_origin,scenario_last_observed_date
2025-05-05,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),79013.73214224039,79013.73214224046,7.275957614183426e-11,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08086589998856653,2025-05-04,2025-04-06,2025-05-03,2025-05-04
2025-05-05,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64135.18656111083,64135.186561110815,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.010528700004215352,2025-05-04,2025-04-06,2025-05-03,2025-05-04
2025-05-05,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),39862.38184524263,39862.381845242686,5.820766091346741e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000003,6000.0,0.04084899999725167,2025-05-04,2025-04-06,2025-05-03,2025-05-04
2025-05-06,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),79961.86967342495,79961.86967342517,2.1827872842550278e-10,3.637978807091713e-12,0,0,288,28,8550.000000000002,6000.0,0.0855854000110412,2025-05-05,2025-04-07,2025-05-04,2025-05-05
2025-05-06,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64420.771775321584,64420.77177532157,-1.4551915228366852e-11,9.094947017729282e-12,0,0,288,1,8549.999999999998,6000.0,0.009337800001958385,2025-05-05,2025-04-07,2025-05-04,2025-05-05
2025-05-06,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40252.35082243349,40252.35082243347,-1.4551915228366852e-11,5.4569682106375694e-12,0,0,144,28,5999.999999999999,6000.0,0.04243440000573173,2025-05-05,2025-04-07,2025-05-04,2025-05-05
2025-05-07,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81519.79357463759,81519.79357463772,1.3096723705530167e-10,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.08388770000601653,2025-05-06,2025-04-08,2025-05-05,2025-05-06
2025-05-07,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),65260.56405015234,65260.56405015231,-2.9103830456733704e-11,1.2732925824820995e-11,0,0,288,1,8549.999999999995,6000.0,0.00940680000348948,2025-05-06,2025-04-08,2025-05-05,2025-05-06
2025-05-07,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40764.037757851926,40764.037757851926,0.0,2.2737367544323206e-12,0,0,144,28,5999.999999999997,6000.0,0.042869400000199676,2025-05-06,2025-04-08,2025-05-05,2025-05-06
2025-05-08,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57620.178795326,57620.17879532599,-7.275957614183426e-12,3.637978807091713e-12,0,0,288,28,8550.0,6000.0,0.0791431000106968,2025-05-07,2025-04-09,2025-05-06,2025-05-07
2025-05-08,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45436.96627302963,45436.966273029626,-7.275957614183426e-12,7.275957614183426e-12,0,0,288,1,8549.999999999993,6000.0,0.009830300012254156,2025-05-07,2025-04-09,2025-05-06,2025-05-07
2025-05-08,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42039.23566092358,42039.235660923594,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.0416823999985354,2025-05-07,2025-04-09,2025-05-06,2025-05-07
2025-05-09,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34477.014718468345,34477.01471846842,7.275957614183426e-11,3.637978807091713e-12,0,0,288,28,3138.614979904356,6000.0,0.06919670000206679,2025-05-08,2025-04-10,2025-05-07,2025-05-08
2025-05-09,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26803.648399620237,26803.648399620226,-1.0913936421275139e-11,3.637978807091713e-12,0,0,288,1,2602.0089343406526,6000.0,0.010032999998657033,2025-05-08,2025-04-10,2025-05-07,2025-05-08
2025-05-09,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16714.40460588988,16714.404605889882,3.637978807091713e-12,5.4569682106375694e-12,0,0,144,28,6000.000000000002,6000.0,0.030208800002583303,2025-05-08,2025-04-10,2025-05-07,2025-05-08
2025-05-10,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),60239.57249427369,60239.57249427376,6.548361852765083e-11,3.637978807091713e-12,0,0,288,28,3045.0614070207566,6000.0,0.07351829999242909,2025-05-09,2025-04-11,2025-05-08,2025-05-09
2025-05-10,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47687.09493595785,47687.094935957844,-7.275957614183426e-12,3.637978807091713e-12,0,0,288,1,2516.716126526255,6000.0,0.01190630000201054,2025-05-09,2025-04-11,2025-05-08,2025-05-09
2025-05-10,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16718.105610026003,16718.10561002601,7.275957614183426e-12,3.637978807091713e-12,0,0,144,28,5999.999999999998,6000.0,0.03320730000268668,2025-05-09,2025-04-11,2025-05-08,2025-05-09
2025-05-11,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84089.89630938,84089.89630938013,1.3096723705530167e-10,4.092726157978177e-12,0,0,288,28,8550.0,6000.0,0.08856259999447502,2025-05-10,2025-04-12,2025-05-09,2025-05-10
2025-05-11,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66351.23518143644,66351.23518143645,1.4551915228366852e-11,2.7284841053187847e-12,0,0,288,1,8550.0,6000.0,0.010381400003097951,2025-05-10,2025-04-12,2025-05-09,2025-05-10
2025-05-11,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42258.07811037036,42258.07811037035,-1.4551915228366852e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999996,6000.0,0.04210089999833144,2025-05-10,2025-04-12,2025-05-09,2025-05-10
2025-05-12,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84272.19716034307,84272.197160343,-7.275957614183426e-11,1.000444171950221e-11,0,0,288,28,8550.000000000002,6000.0,0.08352479999302886,2025-05-11,2025-04-13,2025-05-10,2025-05-11
2025-05-12,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66244.18774672727,66244.18774672726,-1.4551915228366852e-11,4.547473508864641e-12,0,0,288,1,8549.999999999998,6000.0,0.01147859999036882,2025-05-11,2025-04-13,2025-05-10,2025-05-11
2025-05-12,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42648.779591607374,42648.77959160741,3.637978807091713e-11,3.637978807091713e-12,0,0,144,28,6000.0,6000.0,0.0461012000014307,2025-05-11,2025-04-13,2025-05-10,2025-05-11
2025-05-13,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84382.29050457568,84382.29050457574,5.820766091346741e-11,9.549694368615746e-12,0,0,288,28,8550.000000000004,6000.0,0.08762789999309462,2025-05-12,2025-04-14,2025-05-11,2025-05-12
2025-05-13,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66358.5588547113,66358.55885471133,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.000000000002,6000.0,0.009883300008368678,2025-05-12,2025-04-14,2025-05-11,2025-05-12
2025-05-13,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42491.19619111111,42491.19619111112,1.4551915228366852e-11,7.73070496506989e-12,0,0,144,28,6000.000000000002,6000.0,0.041224200002034195,2025-05-12,2025-04-14,2025-05-11,2025-05-12
2025-05-14,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),84147.5965913067,84147.59659130663,-7.275957614183426e-11,1.4551915228366852e-11,0,0,288,28,8550.00000000001,6000.0,0.08202519999758806,2025-05-13,2025-04-15,2025-05-12,2025-05-13
2025-05-14,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66183.44541322024,66183.44541322024,0.0,4.547473508864641e-12,0,0,288,1,8550.0,6000.0,0.01202480000210926,2025-05-13,2025-04-15,2025-05-12,2025-05-13
2025-05-14,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42287.27011097928,42287.27011097926,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000007,6000.0,0.043217600003117695,2025-05-13,2025-04-15,2025-05-12,2025-05-13
2025-05-15,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57524.539874038324,57524.53987403826,-6.548361852765083e-11,3.637978807091713e-12,0,0,288,28,8550.000000000015,6000.0,0.07803899999998976,2025-05-14,2025-04-16,2025-05-13,2025-05-14
2025-05-15,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44461.9426054382,44461.94260543821,1.4551915228366852e-11,5.9117155615240335e-12,0,0,288,1,8550.000000000002,6000.0,0.013500899993232451,2025-05-14,2025-04-16,2025-05-13,2025-05-14
2025-05-15,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42190.71851944744,42190.718519447415,-2.1827872842550278e-11,3.637978807091713e-12,0,0,144,28,6000.000000000003,6000.0,0.03988329999265261,2025-05-14,2025-04-16,2025-05-13,2025-05-14
2025-05-16,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35181.63501894641,35181.63501894633,-8.003553375601768e-11,1.0913936421275139e-11,0,0,288,28,2355.9400898453423,6000.0,0.06604349998815451,2025-05-15,2025-04-17,2025-05-14,2025-05-15
2025-05-16,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26809.888660845783,26809.888660845776,-7.275957614183426e-12,5.4569682106375694e-12,0,0,288,1,1923.4958752340208,6000.0,0.008387399997445755,2025-05-15,2025-04-17,2025-05-14,2025-05-15
2025-05-16,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16928.13488574978,16928.134885749794,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.03605769999558106,2025-05-15,2025-04-17,2025-05-14,2025-05-15
2025-05-17,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59693.27160280016,59693.2716028,-1.6007106751203537e-10,4.092726157978177e-12,0,0,288,28,2524.224416544572,6000.0,0.07583400000294205,2025-05-16,2025-04-18,2025-05-15,2025-05-16
2025-05-17,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),46707.89198745448,46707.89198745451,2.9103830456733704e-11,8.185452315956354e-12,0,0,288,1,2036.0955909137174,6000.0,0.008927899994887412,2025-05-16,2025-04-18,2025-05-15,2025-05-16
2025-05-17,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17017.010024554485,17017.010024554507,2.1827872842550278e-11,4.547473508864641e-12,0,0,144,28,6000.000000000004,6000.0,0.03464069998881314,2025-05-16,2025-04-18,2025-05-15,2025-05-16
2025-05-18,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),82555.83868365333,82555.8386836531,-2.3283064365386963e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08072149999497924,2025-05-17,2025-04-19,2025-05-16,2025-05-17
2025-05-18,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64731.95150340698,64731.951503406955,-2.1827872842550278e-11,3.637978807091713e-12,0,0,288,1,8106.429828928982,6000.0,0.009639699987019412,2025-05-17,2025-04-19,2025-05-16,2025-05-17
2025-05-18,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41712.15241846744,41712.1524184674,-4.3655745685100555e-11,3.637978807091713e-12,0,0,144,28,6000.000000000005,6000.0,0.04057250000187196,2025-05-17,2025-04-19,2025-05-16,2025-05-17
2025-05-19,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81844.37093151064,81844.3709315105,-1.4551915228366852e-10,3.637978807091713e-12,0,0,288,28,8550.000000000004,6000.0,0.08090669999364763,2025-05-18,2025-04-20,2025-05-17,2025-05-18
2025-05-19,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63786.987092959214,63786.987092959236,2.1827872842550278e-11,9.094947017729282e-12,0,0,288,1,8549.999999999996,6000.0,0.010806499994941987,2025-05-18,2025-04-20,2025-05-17,2025-05-18
2025-05-19,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41567.52878338329,41567.5287833832,-9.458744898438454e-11,3.637978807091713e-12,0,0,144,28,5999.999999999999,6000.0,0.03864949999842793,2025-05-18,2025-04-20,2025-05-17,2025-05-18
2025-05-20,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80204.30262666791,80204.30262666784,-7.275957614183426e-11,1.000444171950221e-11,0,0,288,28,8550.000000000004,6000.0,0.07779169999412261,2025-05-19,2025-04-21,2025-05-18,2025-05-19
2025-05-20,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),62408.66600042749,62408.66600042748,-7.275957614183426e-12,2.7284841053187847e-12,0,0,288,1,8380.899892272479,6000.0,0.011474400002043694,2025-05-19,2025-04-21,2025-05-18,2025-05-19
2025-05-20,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40680.76881698056,40680.76881698041,-1.5279510989785194e-10,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.04058860000804998,2025-05-19,2025-04-21,2025-05-18,2025-05-19
2025-05-21,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80920.88657164118,80920.88657164112,-5.820766091346741e-11,1.4551915228366852e-11,0,0,288,28,8550.00000000001,6000.0,0.0872525000013411,2025-05-20,2025-04-22,2025-05-19,2025-05-20
2025-05-21,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63273.05824271117,63273.05824271121,3.637978807091713e-11,1.4551915228366852e-11,0,0,288,1,7949.999999999999,6000.0,0.009361200005514547,2025-05-20,2025-04-22,2025-05-19,2025-05-20
2025-05-21,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),40918.07333861478,40918.07333861465,-1.2369127944111824e-10,1.8189894035458565e-12,0,0,144,28,6000.000000000003,6000.0,0.03885489999083802,2025-05-20,2025-04-22,2025-05-19,2025-05-20
2025-05-22,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),57143.7683254471,57143.76832544691,-1.8917489796876907e-10,1.546140993013978e-11,0,0,288,28,8550.000000000011,6000.0,0.07231400000455324,2025-05-21,2025-04-23,2025-05-20,2025-05-21
2025-05-22,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44111.28959589289,44111.2895958929,7.275957614183426e-12,3.637978807091713e-12,0,0,288,1,7950.000000000008,6000.0,0.010274800006300211,2025-05-21,2025-04-23,2025-05-20,2025-05-21
2025-05-22,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41275.793534404096,41275.79353440395,-1.4551915228366852e-10,5.4569682106375694e-12,0,0,144,28,6000.000000000002,6000.0,0.038343199994415045,2025-05-21,2025-04-23,2025-05-20,2025-05-21
2025-05-23,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36304.95340838718,36304.953408387126,-5.093170329928398e-11,3.637978807091713e-12,0,0,288,28,2039.8348930606571,6000.0,0.06841360000544228,2025-05-22,2025-04-24,2025-05-21,2025-05-22
2025-05-23,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27599.862100002334,27599.862100002323,-1.0913936421275139e-11,3.637978807091713e-12,0,0,288,1,1674.140382844933,6000.0,0.009719499998027459,2025-05-22,2025-04-24,2025-05-21,2025-05-22
2025-05-23,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17401.357803962223,17401.35780396221,-1.0913936421275139e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000005,6000.0,0.03329859999939799,2025-05-22,2025-04-24,2025-05-21,2025-05-22
2025-05-24,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),60646.295262552674,60646.29526255268,7.275957614183426e-12,3.637978807091713e-12,0,0,288,28,2084.8434136446867,6000.0,0.07170099999348167,2025-05-23,2025-04-25,2025-05-22,2025-05-23
2025-05-24,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47265.88896429498,47265.888964294965,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,1712.4113892857167,6000.0,0.010006900003645569,2025-05-23,2025-04-25,2025-05-22,2025-05-23
2025-05-24,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),17662.517427765768,17662.517427765764,-3.637978807091713e-12,5.4569682106375694e-12,0,0,144,28,6000.000000000001,6000.0,0.031633499995223247,2025-05-23,2025-04-25,2025-05-22,2025-05-23
2025-05-25,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81601.53438965089,81601.53438965103,1.4551915228366852e-10,5.4569682106375694e-12,0,0,288,28,8549.999999999996,6000.0,0.0836323999974411,2025-05-24,2025-04-26,2025-05-23,2025-05-24
2025-05-25,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63839.64732266355,63839.64732266354,-7.275957614183426e-12,4.547473508864641e-12,0,0,288,1,7616.617481214487,6000.0,0.010189400010858662,2025-05-24,2025-04-26,2025-05-23,2025-05-24
2025-05-25,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41453.279330718244,41453.27933071821,-3.637978807091713e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000004,6000.0,0.04236539998964872,2025-05-24,2025-04-26,2025-05-23,2025-05-24
2025-05-26,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80987.68541344602,80987.68541344596,-5.820766091346741e-11,3.637978807091713e-12,0,0,288,28,8549.999999999996,6000.0,0.08690570000908338,2025-05-25,2025-04-27,2025-05-24,2025-05-25
2025-05-26,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),63086.6859323065,63086.6859323065,0.0,8.185452315956354e-12,0,0,288,1,7949.999999999997,6000.0,0.010360400003264658,2025-05-25,2025-04-27,2025-05-24,2025-05-25
2025-05-26,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),41079.48876084741,41079.48876084738,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000002,6000.0,0.03986950000398792,2025-05-25,2025-04-27,2025-05-24,2025-05-25
2025-05-27,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),81984.00931812817,81984.00931812823,5.820766091346741e-11,3.637978807091713e-12,0,0,288,28,8549.999999999998,6000.0,0.08384839999780525,2025-05-26,2025-04-28,2025-05-25,2025-05-26
2025-05-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),64544.743349448094,64544.74334944812,2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,7644.912399833949,6000.0,0.011306499989586882,2025-05-26,2025-04-28,2025-05-25,2025-05-26
