日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh
2025-02-03,8:20,0.0000,0.0000,833.3333,833.3333,728.6481,0.0000
2025-02-03,8:30,0.0000,0.0000,774.6086,774.6086,684.8473,0.0000
2025-02-03,8:40,0.0000,0.0000,704.3027,704.3027,644.7323,0.0000
2025-02-03,8:50,0.0000,0.0000,670.0063,670.0063,607.9278,0.0000
2025-02-03,9:00,0.0000,0.0000,628.9097,628.9097,564.6768,0.0000
2025-02-03,9:10,0.0000,0.0000,543.4521,543.4521,497.3328,0.0000
2025-02-03,9:20,0.0000,0.0000,481.1128,481.1128,443.4037,4.4030
2025-02-03,9:30,0.0000,0.0000,459.4070,459.4070,404.5153,0.0000
2025-02-03,9:40,157.1833,0.0000,253.0311,410.2145,346.1671,0.0000
2025-02-03,9:50,0.0000,0.0000,348.9631,348.9631,288.3390,0.0000
2025-02-03,10:00,0.0000,0.0000,287.9930,287.9930,249.7862,0.0000
2025-02-03,10:10,0.0000,0.0000,288.0881,288.0881,229.0515,0.0000
2025-02-03,10:20,0.0000,0.0000,261.3817,261.3817,206.2580,0.0000
2025-02-03,10:30,0.0000,0.0000,235.7901,235.7901,176.5902,0.0000
2025-02-03,10:40,0.0000,0.0000,202.9537,202.9537,150.4855,34.4231
2025-02-03,10:50,195.2067,0.0000,0.0000,195.2067,122.2214,0.0000
2025-02-03,11:00,1024.2089,833.3333,0.0000,190.8755,100.4733,0.0000
2025-02-03,11:10,1036.5766,833.3333,0.0000,203.2433,98.6712,0.0000
2025-02-03,11:20,1004.8355,833.3333,0.0000,171.5022,77.3434,0.0000
2025-02-03,11:30,968.2483,833.3333,0.0000,134.9150,44.7948,0.0000
2025-02-03,11:40,971.9703,833.3333,0.0000,138.6370,42.2539,0.0000
2025-02-03,11:50,940.2417,833.3333,0.0000,106.9084,2.8302,0.0000
2025-02-03,12:00,900.7171,833.3333,0.0000,67.3838,-53.9583,0.0000
2025-02-03,12:10,923.9991,833.3333,0.0000,90.6658,-37.4083,0.0000
2025-02-03,12:20,936.1074,833.3333,0.0000,102.7741,-24.5837,0.0000
2025-02-03,12:30,942.8430,833.3333,0.0000,109.5096,-46.2993,0.0000
2025-02-03,12:40,905.8872,833.3333,0.0000,72.5538,-49.0228,0.0000
2025-02-03,12:50,946.3475,833.3333,0.0000,113.0141,-2.2673,0.0000
2025-02-03,13:00,164.5842,0.0000,0.0000,164.5842,57.2652,0.0000
2025-02-03,13:10,179.4052,0.0000,0.0000,179.4052,62.9750,0.0000
2025-02-03,13:20,185.1095,0.0000,0.0000,185.1095,67.6744,0.0000
2025-02-03,13:30,186.3784,0.0000,0.0000,186.3784,91.5250,0.0000
2025-02-03,13:40,198.9169,0.0000,0.0000,198.9169,104.3285,0.0000
2025-02-03,13:50,221.2841,0.0000,0.0000,221.2841,125.7983,0.0000
2025-02-03,14:00,0.0000,0.0000,279.9993,279.9993,158.7645,0.0000
2025-02-03,14:10,0.0000,0.0000,307.3522,307.3522,185.4298,0.0000
2025-02-03,14:20,0.0000,0.0000,343.2416,343.2416,224.5599,0.0000
2025-02-03,14:30,0.0000,0.0000,377.0048,377.0048,278.1865,0.0000
2025-02-03,14:40,0.0000,0.0000,396.5683,396.5683,326.1373,0.0000
2025-02-03,14:50,0.0000,0.0000,455.8339,455.8339,364.4214,0.0000
2025-02-03,15:00,1295.1733,833.3333,0.0000,461.8400,397.4445,0.0000
2025-02-03,15:10,1297.4076,833.3333,0.0000,464.0743,433.0294,0.0000
2025-02-03,15:20,1356.7959,833.3333,0.0000,523.4626,476.3805,0.0000
2025-02-03,15:30,1429.6973,833.3333,0.0000,596.3640,531.1880,0.0000
2025-02-03,15:40,645.5216,0.0000,0.0000,645.5216,591.9594,0.0000
2025-02-03,15:50,659.6663,0.0000,0.0000,659.6663,622.6957,0.0000
2025-02-03,16:00,699.9158,0.0000,0.0000,699.9158,647.2385,0.0000
2025-02-03,16:10,773.3210,0.0000,0.0000,773.3210,725.9579,0.0000
2025-02-03,16:20,848.8923,0.0000,0.0000,848.8923,798.0437,0.0000
2025-02-03,16:30,861.4475,0.0000,0.0000,861.4475,829.4198,0.0000
2025-02-03,16:40,876.1347,0.0000,0.0000,876.1347,848.3095,7.7867
2025-02-03,16:50,932.3657,0.0000,0.0000,932.3657,898.4167,0.0000
2025-02-03,17:00,1000.2086,0.0000,0.0000,1000.2086,966.7795,0.0000
2025-02-03,17:10,1055.2685,0.0000,0.0000,1055.2685,998.0101,0.0000
2025-02-03,17:20,1039.9111,0.0000,0.0000,1039.9111,1000.1874,0.0000
2025-02-03,17:30,1046.3501,0.0000,0.0000,1046.3501,1021.3529,0.0000
2025-02-03,17:40,1079.9016,0.0000,0.0000,1079.9016,1045.9755,0.0000
2025-02-03,17:50,958.8113,0.0000,0.0000,958.8113,920.4289,0.0000
2025-02-03,18:00,759.2046,0.0000,0.0000,759.2046,721.9823,0.0000
2025-02-03,18:10,727.5975,0.0000,0.0000,727.5975,700.6828,0.0000
2025-02-03,18:20,750.6150,0.0000,0.0000,750.6150,724.5628,0.0000
2025-02-03,18:30,740.4654,0.0000,0.0000,740.4654,711.1610,0.0000
2025-02-03,18:40,743.9433,0.0000,0.0000,743.9433,709.9694,0.0000
2025-02-03,18:50,340.6855,0.0000,401.0020,741.6875,706.3545,0.0000
2025-02-03,19:00,0.0000,0.0000,744.0476,744.0476,702.8366,0.0000
2025-02-03,19:10,0.0000,0.0000,757.2444,757.2444,722.4296,0.0000
2025-02-03,19:20,0.0000,0.0000,763.0276,763.0276,732.4948,0.0000
2025-02-03,19:30,0.0000,0.0000,759.2244,759.2244,725.9080,0.0000
2025-02-03,19:40,0.0000,0.0000,756.7105,756.7105,726.7880,0.0000
2025-02-03,19:50,0.0000,0.0000,750.1642,750.1642,725.6282,0.0000
2025-02-03,20:00,0.0000,0.0000,738.1197,738.1197,718.9290,0.0000
2025-02-03,20:10,0.0000,0.0000,740.7127,740.7127,714.9993,0.0000
2025-02-03,20:20,0.0000,0.0000,744.7664,744.7664,710.5162,0.0000
2025-02-03,20:30,0.0000,0.0000,737.8966,737.8966,711.2402,0.0000
2025-02-03,20:40,0.0000,0.0000,747.0838,747.0838,724.1166,0.0000
2025-02-03,20:50,734.8254,0.0000,0.0000,734.8254,714.8939,0.0000
2025-02-03,21:00,733.0983,0.0000,0.0000,733.0983,699.9009,0.0000
2025-02-03,21:10,760.4057,0.0000,0.0000,760.4057,728.3120,0.0000
2025-02-03,21:20,766.1372,0.0000,0.0000,766.1372,740.5749,0.0000
2025-02-03,21:30,776.2568,0.0000,0.0000,776.2568,739.0058,0.0000
2025-02-03,21:40,808.0800,0.0000,0.0000,808.0800,770.5956,0.0000
2025-02-03,21:50,745.3924,0.0000,0.0000,745.3924,710.7206,0.0000
2025-02-03,22:00,1447.4432,833.3333,0.0000,614.1098,585.8395,0.0000
2025-02-03,22:10,1427.0137,833.3333,0.0000,593.6804,556.3263,0.0000
2025-02-03,22:20,569.2895,0.0000,0.0000,569.2895,543.3394,0.0000
2025-02-03,22:30,1375.1096,833.3333,0.0000,541.7763,520.0961,17.8337
2025-02-03,22:40,1403.0763,833.3333,0.0000,569.7430,544.3337,13.8530
2025-02-03,22:50,1407.6824,833.3333,0.0000,574.3491,559.0303,0.0000
2025-02-03,23:00,1406.3874,833.3333,0.0000,573.0541,549.5257,0.0000
2025-02-03,23:10,1250.3955,666.6667,0.0000,583.7288,559.4350,0.0000
2025-02-03,23:20,1447.5884,833.3333,0.0000,614.2551,576.7705,0.0000
2025-02-03,23:30,1441.7195,833.3333,0.0000,608.3862,586.5095,0.0000
2025-02-03,23:40,1442.3224,833.3333,0.0000,608.9890,586.5295,0.0000
2025-02-03,23:50,611.2845,0.0000,0.0000,611.2845,579.9717,0.0000
2025-02-03,0:00+1,612.1663,0.0000,0.0000,612.1663,578.0356,0.0000
2025-02-04,0:10,1454.2678,833.3333,0.0000,620.9344,590.4837,0.0000
2025-02-04,0:20,1456.9727,833.3333,0.0000,623.6394,595.0478,0.0000
2025-02-04,0:30,623.4548,0.0000,0.0000,623.4548,588.6120,0.0000
2025-02-04,0:40,624.8588,0.0000,0.0000,624.8588,590.7915,0.0000
2025-02-04,0:50,640.6063,0.0000,0.0000,640.6063,602.9269,0.0000
2025-02-04,1:00,655.5929,0.0000,0.0000,655.5929,615.6772,0.0000
2025-02-04,1:10,655.4631,0.0000,0.0000,655.4631,617.8165,0.0000
2025-02-04,1:20,663.3527,0.0000,0.0000,663.3527,613.8492,0.0000
2025-02-04,1:30,653.5513,0.0000,0.0000,653.5513,612.6867,0.0000
2025-02-04,1:40,647.4399,0.0000,0.0000,647.4399,620.4342,0.0000
2025-02-04,1:50,663.5572,0.0000,0.0000,663.5572,630.2943,0.0000
2025-02-04,2:00,687.4822,0.0000,0.0000,687.4822,631.4413,0.0000
2025-02-04,2:10,660.7925,0.0000,0.0000,660.7925,622.0783,0.0000
2025-02-04,2:20,683.7270,0.0000,0.0000,683.7270,636.9240,0.0000
2025-02-04,2:30,734.8068,0.0000,0.0000,734.8068,656.3652,0.0000
2025-02-04,2:40,680.6226,0.0000,0.0000,680.6226,629.2956,0.0000
2025-02-04,2:50,681.8559,0.0000,0.0000,681.8559,628.1761,0.0000
2025-02-04,3:00,705.2558,0.0000,0.0000,705.2558,658.2286,0.0000
2025-02-04,3:10,687.6266,0.0000,0.0000,687.6266,653.6746,0.0000
2025-02-04,3:20,693.4099,0.0000,0.0000,693.4099,657.2559,0.0000
2025-02-04,3:30,719.5992,0.0000,0.0000,719.5992,676.4514,0.0000
2025-02-04,3:40,729.2984,0.0000,0.0000,729.2984,670.6973,0.0000
2025-02-04,3:50,721.1860,0.0000,0.0000,721.1860,660.4607,0.0000
2025-02-04,4:00,722.8428,0.0000,0.0000,722.8428,665.9545,0.0000
2025-02-04,4:10,717.4750,0.0000,0.0000,717.4750,685.9445,0.0000
2025-02-04,4:20,731.3216,0.0000,0.0000,731.3216,698.7821,0.0000
2025-02-04,4:30,746.1393,0.0000,0.0000,746.1393,690.0580,0.0000
2025-02-04,4:40,692.4298,0.0000,0.0000,692.4298,664.4765,0.0000
2025-02-04,4:50,694.7333,0.0000,0.0000,694.7333,653.2684,0.0000
2025-02-04,5:00,708.0355,0.0000,0.0000,708.0355,665.2527,0.0000
2025-02-04,5:10,707.0479,0.0000,0.0000,707.0479,682.9315,0.0000
2025-02-04,5:20,751.9717,0.0000,0.0000,751.9717,698.5577,0.0000
2025-02-04,5:30,757.2171,0.0000,0.0000,757.2171,692.8627,0.0000
2025-02-04,5:40,1556.5772,833.3333,0.0000,723.2439,666.5004,0.0000
2025-02-04,5:50,810.1733,0.0000,0.0000,810.1733,747.6442,0.0000
2025-02-04,6:00,931.7013,0.0000,0.0000,931.7013,882.9963,0.0000
2025-02-04,6:10,235.1675,0.0000,679.1945,914.3620,882.5776,0.0000
2025-02-04,6:20,888.0366,0.0000,0.0000,888.0366,859.9338,0.0000
2025-02-04,6:30,927.2657,0.0000,0.0000,927.2657,887.7773,0.0000
2025-02-04,6:40,955.1512,0.0000,0.0000,955.1512,915.6423,0.0000
2025-02-04,6:50,937.1202,0.0000,0.0000,937.1202,893.2688,0.0000
2025-02-04,7:00,854.5255,0.0000,0.0000,854.5255,819.0508,0.0000
2025-02-04,7:10,822.0467,0.0000,0.0000,822.0467,762.4700,0.0000
2025-02-04,7:20,775.7941,0.0000,0.0000,775.7941,720.3106,0.0000
2025-02-04,7:30,712.5296,0.0000,0.0000,712.5296,668.2950,0.0000
2025-02-04,7:40,1497.8580,833.3333,0.0000,664.5247,614.0043,0.0000
2025-02-04,7:50,739.2293,0.0000,0.0000,739.2293,695.6527,0.0000
2025-02-04,8:00,36.5178,0.0000,833.3333,869.8512,833.7458,0.0000
2025-02-04,8:10,27.3867,0.0000,833.3333,860.7201,792.1490,0.0000
2025-02-04,8:20,0.0000,0.0000,811.4130,811.4130,703.7664,0.0000
2025-02-04,8:30,0.0000,0.0000,749.1562,749.1562,659.3949,0.0000
2025-02-04,8:40,0.0000,0.0000,662.8965,662.8965,620.1147,0.0000
2025-02-04,8:50,0.0000,0.0000,628.1359,628.1359,576.8003,0.0000
2025-02-04,9:00,0.0000,0.0000,597.7901,597.7901,533.5572,0.0000
2025-02-04,9:10,0.0000,0.0000,539.4662,539.4662,493.3469,0.0000
2025-02-04,9:20,0.0000,0.0000,481.0012,481.0012,438.8892,0.0000
2025-02-04,9:30,0.0000,0.0000,435.3813,435.3813,380.4896,32.6241
2025-02-04,9:40,0.0000,0.0000,410.3945,410.3945,346.3472,0.0000
2025-02-04,9:50,0.0000,0.0000,367.9648,367.9648,307.3406,0.0000
2025-02-04,10:00,0.0000,0.0000,300.5861,300.5861,262.3793,5.4735
2025-02-04,10:10,0.0000,0.0000,297.4939,297.4939,238.4573,0.0000
2025-02-04,10:20,0.0000,0.0000,261.0994,261.0994,205.9757,0.0000
2025-02-04,10:30,0.0000,0.0000,224.2892,224.2892,165.0893,0.0000
2025-02-04,10:40,0.0000,0.0000,202.0705,202.0705,147.0298,0.0000
2025-02-04,10:50,203.4988,0.0000,0.0000,203.4988,130.5135,0.0000
2025-02-04,11:00,1019.4496,833.3333,0.0000,186.1162,95.7140,0.0000
2025-02-04,11:10,986.7896,833.3333,0.0000,153.4563,48.8843,0.0000
2025-02-04,11:20,965.1377,833.3333,0.0000,131.8044,37.6456,3.8382
2025-02-04,11:30,982.8290,833.3333,0.0000,149.4957,59.3756,0.0000
2025-02-04,11:40,985.2035,833.3333,0.0000,151.8701,55.4870,0.0000
2025-02-04,11:50,926.8900,833.3333,0.0000,93.5567,-10.5214,0.0000
2025-02-04,12:00,882.7155,833.3333,0.0000,49.3822,-71.9599,0.0000
2025-02-04,12:10,936.9165,833.3333,0.0000,103.5831,-24.4910,0.0000
2025-02-04,12:20,965.7880,833.3333,0.0000,132.4547,5.0969,0.0000
2025-02-04,12:30,963.8177,833.3333,0.0000,130.4843,-25.3246,0.0000
2025-02-04,12:40,924.4102,833.3333,0.0000,91.0768,-30.4998,0.0000
2025-02-04,12:50,957.1677,833.3333,0.0000,123.8344,8.5530,0.0000
2025-02-04,13:00,159.4631,0.0000,0.0000,159.4631,52.1441,0.0000
2025-02-04,13:10,165.3754,0.0000,0.0000,165.3754,48.9452,0.0000
2025-02-04,13:20,176.8271,0.0000,0.0000,176.8271,59.3919,0.0000
2025-02-04,13:30,181.0629,0.0000,0.0000,181.0629,86.2095,36.5846
2025-02-04,13:40,172.9866,0.0000,0.0000,172.9866,78.3982,30.2812
2025-02-04,13:50,104.4483,0.0000,100.4031,204.8514,109.3657,0.0000
2025-02-04,14:00,0.0000,0.0000,290.2961,290.2961,169.0613,0.0000
2025-02-04,14:10,0.0000,0.0000,280.7122,280.7122,174.6530,0.0000
2025-02-04,14:20,0.0000,0.0000,295.9254,295.9254,209.0781,0.0000
2025-02-04,14:30,0.0000,0.0000,380.0992,380.0992,281.2809,0.0000
2025-02-04,14:40,0.0000,0.0000,382.9519,382.9519,312.5209,0.0000
2025-02-04,14:50,0.0000,0.0000,429.6121,429.6121,338.1996,0.0000
2025-02-04,15:00,1277.1950,833.3333,0.0000,443.8617,379.4662,16.9625
2025-02-04,15:10,1284.3476,833.3333,0.0000,451.0143,419.9694,85.4259
2025-02-04,15:20,1349.4916,833.3333,0.0000,516.1583,469.0763,45.1067
2025-02-04,15:30,1428.7886,833.3333,0.0000,595.4553,530.2793,0.0000
2025-02-04,15:40,644.0451,0.0000,0.0000,644.0451,590.4829,0.0000
2025-02-04,15:50,660.4290,0.0000,0.0000,660.4290,623.4583,0.0000
2025-02-04,16:00,699.5485,0.0000,0.0000,699.5485,646.8712,0.0000
2025-02-04,16:10,754.5394,0.0000,0.0000,754.5394,707.1764,0.0000
2025-02-04,16:20,829.6098,0.0000,0.0000,829.6098,778.7612,0.0000
2025-02-04,16:30,870.5139,0.0000,0.0000,870.5139,838.4862,0.0000
2025-02-04,16:40,920.3601,0.0000,0.0000,920.3601,884.7482,0.0000
2025-02-04,16:50,952.4784,0.0000,0.0000,952.4784,918.5295,0.0000
2025-02-04,17:00,985.2862,0.0000,0.0000,985.2862,951.8571,0.0000
2025-02-04,17:10,1053.9208,0.0000,0.0000,1053.9208,996.6624,0.0000
2025-02-04,17:20,1057.9362,0.0000,0.0000,1057.9362,1018.2126,0.0000
2025-02-04,17:30,1062.6330,0.0000,0.0000,1062.6330,1037.6357,0.0000
2025-02-04,17:40,1091.7201,0.0000,0.0000,1091.7201,1057.7940,0.0000
2025-02-04,17:50,964.8264,0.0000,0.0000,964.8264,926.4440,0.0000
2025-02-04,18:00,757.8328,0.0000,0.0000,757.8328,720.6104,0.0000
2025-02-04,18:10,720.8890,0.0000,0.0000,720.8890,693.9743,0.0000
2025-02-04,18:20,749.5405,0.0000,0.0000,749.5405,723.4882,0.0000
2025-02-04,18:30,747.8330,0.0000,0.0000,747.8330,718.5286,0.0000
2025-02-04,18:40,745.5564,0.0000,0.0000,745.5564,711.5825,0.0000
2025-02-04,18:50,365.8535,0.0000,377.3701,743.2236,707.8905,0.0000
2025-02-04,19:00,0.0000,0.0000,750.5040,750.5040,709.2931,0.0000
2025-02-04,19:10,0.0000,0.0000,753.9309,753.9309,719.1161,0.0000
2025-02-04,19:20,0.0000,0.0000,757.9743,757.9743,727.4415,0.0000
2025-02-04,19:30,0.0000,0.0000,760.7622,760.7622,727.4457,0.0000
2025-02-04,19:40,0.0000,0.0000,750.2748,750.2748,720.3523,0.0000
2025-02-04,19:50,0.0000,0.0000,737.9956,737.9956,713.4596,0.0000
2025-02-04,20:00,0.0000,0.0000,728.5403,728.5403,709.3496,27.4447
2025-02-04,20:10,0.0000,0.0000,733.4860,733.4860,707.7727,0.0000
2025-02-04,20:20,0.0000,0.0000,755.0798,755.0798,720.8297,0.0000
2025-02-04,20:30,0.0000,0.0000,768.1221,768.1221,741.4656,0.0000
2025-02-04,20:40,0.0000,0.0000,765.9599,765.9599,742.9928,0.0000
2025-02-04,20:50,731.4549,0.0000,0.0000,731.4549,711.5235,0.0000
2025-02-04,21:00,717.2977,0.0000,0.0000,717.2977,684.1003,7.8740
2025-02-04,21:10,745.0927,0.0000,0.0000,745.0927,712.9989,0.0000
2025-02-04,21:20,751.5091,0.0000,0.0000,751.5091,725.9468,0.0000
2025-02-04,21:30,757.7666,0.0000,0.0000,757.7666,720.5156,0.0000
2025-02-04,21:40,786.2300,0.0000,0.0000,786.2300,748.7456,0.0000
2025-02-04,21:50,718.1108,0.0000,0.0000,718.1108,683.4390,0.0000
2025-02-04,22:00,1415.5603,833.3333,0.0000,582.2270,553.9567,0.0000
2025-02-04,22:10,1399.2757,833.3333,0.0000,565.9424,528.5883,0.0000
2025-02-04,22:20,552.3321,0.0000,0.0000,552.3321,526.3820,52.9162
2025-02-04,22:30,1371.6787,833.3333,0.0000,538.3454,515.1056,66.1830
2025-02-04,22:40,1409.3152,833.3333,0.0000,575.9819,546.8204,0.0000
2025-02-04,22:50,1410.0871,833.3333,0.0000,576.7538,561.4350,0.0000
2025-02-04,23:00,1410.4058,833.3333,0.0000,577.0724,553.5440,0.0000
2025-02-04,23:10,1266.1450,666.6667,0.0000,599.4783,575.1845,0.0000
2025-02-04,23:20,1446.4579,833.3333,0.0000,613.1245,575.6400,0.0000
2025-02-04,23:30,1409.0259,833.3333,0.0000,575.6926,553.8159,0.0000
2025-02-04,23:40,1421.2630,833.3333,0.0000,587.9297,565.4701,0.0000
2025-02-04,23:50,620.5013,0.0000,0.0000,620.5013,589.1885,0.0000
2025-02-04,0:00+1,625.5255,0.0000,0.0000,625.5255,591.3948,0.0000
2025-02-05,0:10,1430.5234,833.3333,0.0000,597.1901,566.7393,0.0000
2025-02-05,0:20,1447.5812,833.3333,0.0000,614.2479,585.6563,6.8012
2025-02-05,0:30,652.8418,0.0000,0.0000,652.8418,617.9990,0.0000
2025-02-05,0:40,603.4183,0.0000,0.0000,603.4183,569.3511,0.0000
2025-02-05,0:50,596.7039,0.0000,0.0000,596.7039,559.0244,0.0000
2025-02-05,1:00,642.8762,0.0000,0.0000,642.8762,602.9605,0.0000
2025-02-05,1:10,633.9841,0.0000,0.0000,633.9841,596.3375,0.0000
2025-02-05,1:20,631.2112,0.0000,0.0000,631.2112,581.7076,0.0000
2025-02-05,1:30,634.8470,0.0000,0.0000,634.8470,593.9824,0.0000
2025-02-05,1:40,643.5760,0.0000,0.0000,643.5760,616.5703,0.0000
2025-02-05,1:50,647.2232,0.0000,0.0000,647.2232,613.9604,0.0000
2025-02-05,2:00,652.6795,0.0000,0.0000,652.6795,596.6387,0.0000
2025-02-05,2:10,647.5258,0.0000,0.0000,647.5258,608.8115,0.0000
2025-02-05,2:20,676.0456,0.0000,0.0000,676.0456,629.2426,0.0000
2025-02-05,2:30,710.7096,0.0000,0.0000,710.7096,632.2679,0.0000
2025-02-05,2:40,668.0251,0.0000,0.0000,668.0251,616.6982,0.0000
2025-02-05,2:50,680.2117,0.0000,0.0000,680.2117,626.5319,0.0000
2025-02-05,3:00,700.9271,0.0000,0.0000,700.9271,653.8999,0.0000
2025-02-05,3:10,684.2455,0.0000,0.0000,684.2455,650.2935,0.0000
2025-02-05,3:20,690.4870,0.0000,0.0000,690.4870,654.3330,0.0000
2025-02-05,3:30,715.1091,0.0000,0.0000,715.1091,671.9613,0.0000
2025-02-05,3:40,726.8337,0.0000,0.0000,726.8337,668.2326,0.0000
2025-02-05,3:50,724.9116,0.0000,0.0000,724.9116,664.1863,0.0000
2025-02-05,4:00,728.0560,0.0000,0.0000,728.0560,671.1677,0.0000
2025-02-05,4:10,709.9330,0.0000,0.0000,709.9330,678.4025,0.0000
2025-02-05,4:20,716.1864,0.0000,0.0000,716.1864,683.6469,0.0000
2025-02-05,4:30,739.1024,0.0000,0.0000,739.1024,683.0211,0.0000
2025-02-05,4:40,698.9717,0.0000,0.0000,698.9717,671.0184,0.0000
2025-02-05,4:50,693.6548,0.0000,0.0000,693.6548,652.1899,0.0000
2025-02-05,5:00,685.9871,0.0000,0.0000,685.9871,643.2043,0.0000
2025-02-05,5:10,685.7509,0.0000,0.0000,685.7509,661.6345,0.0000
2025-02-05,5:20,743.4203,0.0000,0.0000,743.4203,690.0064,0.0000
2025-02-05,5:30,756.4542,0.0000,0.0000,756.4542,692.0997,0.0000
2025-02-05,5:40,1551.2589,833.3333,0.0000,717.9256,661.1821,0.0000
2025-02-05,5:50,800.7333,0.0000,0.0000,800.7333,738.2042,0.0000
2025-02-05,6:00,925.1756,0.0000,0.0000,925.1756,876.4706,0.0000
2025-02-05,6:10,159.8564,0.0000,753.4557,913.3121,881.5277,0.0000
2025-02-05,6:20,890.5696,0.0000,0.0000,890.5696,862.4667,0.0000
2025-02-05,6:30,922.7641,0.0000,0.0000,922.7641,883.2758,0.0000
2025-02-05,6:40,929.1735,0.0000,0.0000,929.1735,889.6646,0.0000
2025-02-05,6:50,903.7136,0.0000,0.0000,903.7136,859.8623,0.0000
2025-02-05,7:00,834.4711,0.0000,0.0000,834.4711,798.9964,0.0000
2025-02-05,7:10,812.9370,0.0000,0.0000,812.9370,753.3604,0.0000
2025-02-05,7:20,779.2963,0.0000,0.0000,779.2963,723.8127,0.0000
2025-02-05,7:30,721.4578,0.0000,0.0000,721.4578,677.2232,0.0000
2025-02-05,7:40,1487.2945,833.3333,0.0000,653.9612,603.4407,0.0000
2025-02-05,7:50,709.9377,0.0000,0.0000,709.9377,666.3611,0.0000
2025-02-05,8:00,9.5089,0.0000,833.3333,842.8422,806.7369,16.9707
2025-02-05,8:10,22.2495,0.0000,833.3333,855.5828,787.0118,0.0000
2025-02-05,8:20,0.0000,0.0000,825.9368,825.9368,718.2903,0.0000
2025-02-05,8:30,0.0000,0.0000,717.7690,717.7690,670.8359,0.0000
2025-02-05,8:40,0.0000,0.0000,649.0327,649.0327,606.2509,0.0000
2025-02-05,8:50,0.0000,0.0000,623.0525,623.0525,571.7170,0.0000
2025-02-05,9:00,0.0000,0.0000,621.1164,621.1164,556.8835,0.0000
2025-02-05,9:10,0.0000,0.0000,543.6874,543.6874,497.5681,0.0000
2025-02-05,9:20,0.0000,0.0000,475.8738,475.8738,433.7617,0.0000
2025-02-05,9:30,0.0000,0.0000,466.9000,466.9000,387.7822,0.0000
2025-02-05,9:40,0.0000,0.0000,405.8837,405.8837,341.8363,35.8195
2025-02-05,9:50,0.0000,0.0000,356.6323,356.6323,296.0081,19.4454
2025-02-05,10:00,0.0000,0.0000,297.2107,297.2107,253.5304,0.0000
2025-02-05,10:10,0.0000,0.0000,274.1050,274.1050,215.0684,13.7625
2025-02-05,10:20,0.0000,0.0000,233.7980,233.7980,178.6743,52.3583
2025-02-05,10:30,0.0000,0.0000,210.3846,210.3846,151.1847,28.6963
2025-02-05,10:40,0.0000,0.0000,193.4946,193.4946,138.4539,0.0000
2025-02-05,10:50,180.1090,0.0000,0.0000,180.1090,107.1238,0.0000
2025-02-05,11:00,991.9373,833.3333,0.0000,158.6040,68.2018,5.8252
2025-02-05,11:10,1003.9549,833.3333,0.0000,170.6216,66.0495,0.0000
2025-02-05,11:20,994.5569,833.3333,0.0000,161.2236,63.2267,0.0000
2025-02-05,11:30,967.2357,833.3333,0.0000,133.9023,43.7822,0.0000
2025-02-05,11:40,953.7237,833.3333,0.0000,120.3904,24.0073,45.0932
2025-02-05,11:50,919.1120,833.3333,0.0000,85.7787,-18.2995,43.3622
2025-02-05,12:00,900.2756,833.3333,0.0000,66.9422,-54.3998,0.0000
2025-02-05,12:10,931.2418,833.3333,0.0000,97.9085,-30.1656,0.0000
2025-02-05,12:20,931.3266,833.3333,0.0000,97.9932,-29.3646,0.0000
2025-02-05,12:30,924.3588,833.3333,0.0000,91.0254,-64.7835,0.0000
2025-02-05,12:40,894.8399,833.3333,0.0000,61.5066,-60.0701,0.0000
2025-02-05,12:50,940.5948,833.3333,0.0000,107.2614,-8.0200,0.0000
2025-02-05,13:00,159.9935,0.0000,0.0000,159.9935,52.6745,0.0000
2025-02-05,13:10,189.0882,0.0000,0.0000,189.0882,72.6580,0.0000
2025-02-05,13:20,186.7029,0.0000,0.0000,186.7029,69.2678,0.0000
2025-02-05,13:30,196.4719,0.0000,0.0000,196.4719,67.1039,0.0000
2025-02-05,13:40,180.4627,0.0000,0.0000,180.4627,78.8923,0.0000
2025-02-05,13:50,0.0000,0.0000,203.4851,203.4851,107.9994,0.0000
2025-02-05,14:00,0.0000,0.0000,260.6652,260.6652,139.4304,0.0000
2025-02-05,14:10,0.0000,0.0000,261.7541,261.7541,155.6950,0.0000
2025-02-05,14:20,0.0000,0.0000,278.5262,278.5262,191.6789,0.0000
2025-02-05,14:30,0.0000,0.0000,311.3107,311.3107,246.5453,0.0000
2025-02-05,14:40,0.0000,0.0000,356.8622,356.8622,286.4312,0.0000
2025-02-05,14:50,0.0000,0.0000,430.6441,430.6441,339.2316,0.0000
2025-02-05,15:00,1315.4258,833.3333,0.0000,482.0925,400.7345,0.0000
2025-02-05,15:10,1317.9632,833.3333,0.0000,484.6299,435.9055,0.0000
2025-02-05,15:20,1390.1753,833.3333,0.0000,556.8419,476.7993,0.0000
2025-02-05,15:30,1356.5759,763.2687,0.0000,593.3072,528.1312,0.0000
2025-02-05,15:40,615.7648,0.0000,0.0000,615.7648,562.2026,0.0000
2025-02-05,15:50,636.0870,0.0000,0.0000,636.0870,599.1164,0.0000
2025-02-05,16:00,698.9608,0.0000,0.0000,698.9608,646.2834,0.0000
2025-02-05,16:10,741.1934,0.0000,0.0000,741.1934,693.8304,0.0000
2025-02-05,16:20,812.1443,0.0000,0.0000,812.1443,761.2958,0.0000
