date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots,sample_count,max_history_day,clipped_scenario_price_count,horizon_expected_cost_yuan,solver_status,raw_simultaneous_slots
2025-08-07,53406.61407569135,1963.8915901803116,55370.505665871664,74757.78441471382,20737.14607707018,18663.43146936316,536.4234108503395,9832.507967857142,1200.0,1200.0,26,56,2025-08-06,0,80834.00492082576,0,0
2025-08-08,22018.90781771158,722.4264017029168,22741.334219414497,40641.10146801776,14264.325049655221,12837.892544689694,187.93454486394526,23627.432257916178,1200.0,1200.0,16,56,2025-08-07,0,45938.406937071624,0,0
2025-08-09,25467.005487163235,2029.1378136909955,27496.14330085423,47860.221953480745,20946.785334005177,12183.860133937995,541.9273797448982,20717.295133158463,1200.0,8228.949155497423,20,56,2025-08-08,0,72490.97942411403,0,0
2025-08-10,48775.7960619167,6131.158072005228,54906.95413392193,64657.82507704941,16938.822146174483,21913.186598223707,1613.0554381632655,5940.625917261903,8228.949155497423,1200.0,36,56,2025-08-09,0,105082.47361316562,0,0
2025-08-11,51740.7943863658,4392.446459331691,56133.240845697495,73209.22992574934,20150.59500205128,18135.535501846156,876.1163129421766,7509.033405153059,1200.0,1200.0,30,56,2025-08-10,0,106273.47020579068,0,0
2025-08-12,53076.859559432036,8611.009621224424,61687.86918065646,73078.91431330037,20379.678353581894,18341.710518223703,1795.57764522109,5075.980473163263,1200.0,1200.0,44,56,2025-08-11,0,106740.89050991392,0,0
2025-08-13,53240.74273193453,5708.945210055134,58949.687941989665,73825.21825138993,20408.498324783708,18367.64849230534,1157.9505100170086,6821.339478928572,1200.0,1200.0,31,56,2025-08-12,0,107716.88219582225,0,0
2025-08-14,52885.47633487418,4319.643718120322,57205.120052994505,73461.2359951919,19584.448701919006,17626.003831727106,911.4667272789111,6487.96686894558,1200.0,1200.0,34,56,2025-08-13,0,78471.63315339132,0,0
2025-08-15,22314.1429255316,1380.100220299391,23694.243145830987,40683.65355294787,15118.609616261416,13606.748654635272,433.05466862244975,22445.120376610845,1200.0,1200.0,25,56,2025-08-14,1,45447.8459136661,0,0
2025-08-16,26084.761146611796,1215.9330780428324,27300.694224654628,48412.16902128876,22774.701658513874,13817.692075995816,296.6462461904767,22822.525318294513,1200.0,8240.85275917971,19,56,2025-08-15,0,73331.66210791872,0,0
