date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-02-28,14463.718269188828,729.7480479088845,15193.466317097713,35045.286043814005,17544.450542751027,14484.084307009289,250.11438685071784,8942.440644922986,6408.358694217686,6104.937174905519,23
2025-03-01,15262.017146629174,1271.4075287205421,16533.424675349717,37399.25306880995,20193.96375561092,14156.554099459812,380.59512490635154,8083.6726042318605,6104.937174905519,8550.0,24
2025-03-02,48520.75070028083,20791.310104446187,69312.06080472702,74794.77739462843,23051.670721705592,18671.853284581528,4729.514121182727,2786.1670120204244,8550.0,8550.0,56
2025-03-03,48820.09994602814,15567.34086016777,64387.440806195904,75517.17182863118,23236.174633196882,18821.30145288948,3309.128542308519,2394.2805572989664,8550.0,8550.0,66
2025-03-04,49753.08227194064,3398.3070842259385,53151.38935616658,76402.98475876487,23261.146627474183,18841.52876825409,852.9297772819999,3636.8387434934443,8550.0,8550.0,39
2025-03-05,49200.98412611356,747.3945679685064,49948.378694082065,77150.24573744097,23313.987251937815,18884.329674069635,171.74105675240992,6761.857199658545,8550.0,8550.0,14
2025-03-06,47655.695000304135,969.8209899574148,48625.51599026155,72892.61870192918,19747.7903421309,18841.94542132671,244.49854689302953,6290.618194684693,8550.0,5387.516395332577,23
2025-03-07,13516.650956403622,380.4245147187399,13897.075471122362,32936.04945318237,16139.846121225191,13457.308782069958,161.4849349995645,9492.711515693374,5387.516395332577,4960.812591024187,15
2025-03-08,14834.99034982526,842.3695299881067,15677.359879813368,36701.944577874725,20107.91959180185,13057.146201281264,317.1159807143225,10905.147651401796,4960.812591024187,8550.0,22
2025-03-09,47119.12497817489,976.4008475476944,48095.52582572259,75206.56127301413,23235.633999236896,18820.863539381888,235.1588061253584,7693.42456928449,8550.0,8550.0,16
2025-03-10,47874.644683279155,7567.186293757695,55441.83097703685,73542.73161356585,22709.602819165924,18394.778283524396,2048.905078252304,3234.7407061766244,8550.0,8550.0,54
2025-03-11,46887.77353082012,2190.912023403702,49078.685554223826,73733.42749055094,22616.81197123287,18319.61769669862,528.9917450969701,6026.306161113663,8550.0,8550.0,30
2025-03-12,46064.137437703124,1529.6994807656756,47593.8369184688,73364.5773053005,22532.504550406804,18251.32868582951,438.0743993112262,7085.9411567011075,8550.0,8550.0,26
2025-03-13,44662.84277236209,11470.698670717693,56133.54144307978,68445.581167969,18202.104147402373,18141.575176742863,2687.0882274867217,3526.522408129543,8550.0,4774.587980725624,55
2025-03-14,12892.31247924803,598.894766556648,13491.207245804679,31807.80343195532,15501.359233088948,12865.158286880276,215.14374139455794,13357.320243807872,4774.587980725624,4431.19097174981,20
2025-03-15,14716.931476947278,1806.542321289892,16523.47379823717,36285.28294150285,20010.221809755967,12501.351540477164,591.5910834212026,8443.87860564525,4431.19097174981,8550.0,32
2025-03-16,45326.684981858205,2984.4019951451905,48311.0869770034,72359.95909148315,22329.021394308955,18086.507329390253,733.9694291653689,5500.367522396484,8550.0,8550.0,33
2025-03-17,44213.25459380114,749.555195506364,44962.8097893075,72456.1012560709,22325.80657619817,18083.90332672052,194.18399865646325,10550.250571916384,8550.0,8550.0,12
2025-03-18,43978.37093844883,4458.631884972458,48437.002823421295,71143.79982657713,22142.31778858037,17935.277408750102,823.8308034749541,6634.631883555151,8550.0,8550.0,27
2025-03-19,43438.34060610962,1752.487448815194,45190.82805492481,71006.03681183899,22049.455381417796,17860.058858948414,363.08192146598634,7714.251760835602,8550.0,8550.0,19
2025-03-20,41684.574014138285,2883.604825022439,44568.178839160726,65615.93558137321,17364.58401402536,17846.883262142856,689.8027314039324,4579.075744227967,8550.0,4348.2553213529845,34
2025-03-21,12063.23763475321,778.2047174363604,12841.44235218957,30509.6557624454,15012.946405132565,12445.158006592752,276.6091846480895,16185.012031887009,4348.2553213529845,4031.953745313682,25
2025-03-22,14166.045548926912,661.2988979505401,14827.34444687745,35725.1783312179,20001.988665056695,12135.369189478239,286.3222445393994,12263.681366845516,4031.953745313682,8550.0,20
2025-03-23,41386.265342677514,3455.48357804824,44841.74892072575,67825.09374887856,21850.60232350718,17698.987882040812,863.9123022701905,5767.671493015711,8550.0,8550.0,41
2025-03-24,41122.505015822644,2347.6035179933333,43470.108533815976,67325.94090157954,21652.840353342574,17538.800686207484,658.4279732993197,5871.832124410432,8550.0,8550.0,27
2025-03-25,41410.62406413204,4904.8834271981295,46315.507491330165,67666.84737473236,21699.34776987976,17576.47169360261,1243.3755136748894,3837.222095463434,8550.0,8550.0,43
2025-03-26,41018.53485341616,582.8051749682722,41601.34002838443,68211.97152969621,21714.21655032404,17588.51540576247,193.47286733560134,8687.188385803573,8550.0,8550.0,16
2025-03-27,38798.099748575216,2448.6976966021543,41246.79744517737,62421.03954433438,16626.596391173956,17542.03646763322,669.5136263123571,5289.003847106008,8550.0,4022.7851213529857,34
2025-03-28,11998.094649131108,1173.0385229564965,13171.133172087604,29981.64906053944,14642.558208800498,12126.71131174745,365.4563504931972,17009.377747312923,4022.7851213529857,3726.963829554044,18
2025-03-29,13628.576615282836,793.2781299220395,14421.854745204875,35446.75812920472,20063.596415322918,11910.780543010203,248.5520217304428,19835.285095289117,3726.963829554044,8550.0,23
2025-03-30,38481.07397496929,2170.2324697753834,40651.306444744674,65120.00022199934,21416.907644473835,17347.69519202381,554.4423622902501,6259.610431839569,8550.0,8550.0,23
2025-03-31,38760.72666153466,7403.66620895687,46164.39287049153,64380.65244520131,21437.04995764746,17364.010465694442,1797.3334038463718,5153.556873761337,8550.0,8550.0,43
2025-04-01,39466.48604717159,10742.975394114299,50209.461441285894,64308.116144040156,21488.787234042997,17405.91765957483,3235.2760319416125,3251.671084846937,8550.0,8550.0,55
2025-04-02,38951.30017467697,13644.64799963299,52595.94817430997,64676.02664549592,21509.8898116864,17423.010747465985,3193.669514914967,3347.4816961904767,8550.0,8550.0,55
2025-04-03,37442.75541708378,2269.075340507988,39711.83075759177,60258.31071854854,15977.694680062152,17498.918687755104,515.1452242006809,6431.149683775511,8550.0,3486.682225661376,29
2025-04-04,11648.857842527621,550.6242490091898,12199.482091536811,29616.241661140084,14452.512507432602,11740.264343792516,162.3254284353737,20635.516675935374,3486.682225661376,3449.205322581254,17
2025-04-05,13833.952161856147,871.0556462774585,14705.007808133605,35564.22762459351,20086.285969933655,11679.176425969386,326.68926739795927,15439.692364693876,3449.205322581254,8550.0,23
2025-04-06,39453.287321565316,773.8527691769718,40227.14009074229,65746.72023982993,21614.78057482993,17507.972265612243,203.69134792517002,7433.5270118707485,8550.0,8550.0,13
2025-04-07,38933.06653400437,661.9822256942446,39595.04875969861,65415.626412011,21539.548013269505,17447.0338907483,205.79813459183507,8286.191140748298,8550.0,8550.0,19
2025-04-08,38153.030602757324,3209.508721073932,41362.53932383126,64818.635737144745,21527.557032501893,17437.32119632653,709.4961357482986,7084.70242005102,8550.0,8550.0,35
2025-04-09,38495.32092544714,7750.555841976353,46245.87676742349,64145.63260727596,21461.61831282019,17383.910833384354,2089.1867198639475,3022.8008310374153,8550.0,8550.0,52
2025-04-10,35897.865091857246,2986.944095701494,38884.80918755874,58851.0833325,15800.291056122449,17505.773119557824,642.1236284523807,6738.051124387756,8550.0,3319.402928779289,30
2025-04-11,11578.013219197284,920.4125993887963,12498.42581858608,29003.774364716974,14253.280317880239,11606.30578484694,264.68355680272134,21304.83322181973,3319.402928779289,3251.459898374905,24
2025-04-12,13415.140056994342,525.7786061543026,13940.918663148645,35330.98415608738,20095.256020492146,11508.471285136055,167.8242930952379,17886.863163826532,3251.459898374905,8550.0,10
2025-04-13,38106.93264523159,1605.6034471130306,39712.53609234461,63684.36170292768,21533.06244979843,17441.780584336735,371.087659795919,5687.809013928572,8550.0,8550.0,21
2025-04-14,37130.627163282006,1523.9591545088458,38654.58631779085,63240.734022714576,21463.278386915255,17385.25549340136,431.3374086394565,7066.016737840138,8550.0,8550.0,25
2025-04-15,37116.39609979116,1160.9661865685416,38277.362286359705,63691.647293902955,21444.03615749139,17369.669287568027,260.0015745238107,9737.853165170069,8550.0,8550.0,17
2025-04-16,37595.88834676965,2276.0164885586664,39871.904835328314,62975.61711213278,20917.35046101033,16943.053873418365,720.8701465476198,3942.5987210884387,8550.0,8550.0,35
2025-04-17,34317.92290932333,1060.9624432473454,35378.88535257068,56649.189865349166,14563.929270366174,16829.561207636056,240.5922783503381,6287.071730969388,8550.0,2958.023890400605,17
2025-04-18,11068.728050860176,345.5309965022187,11414.259047362395,28102.88967462564,13768.860797975982,11255.765863707482,150.52160940476148,19386.19916642857,2958.023890400605,2843.5920933484517,14
2025-04-19,12940.90936721356,519.8931827941993,13460.80255000776,34461.29013193625,20036.876863126727,11094.10314314626,227.77030474489746,18961.607466700683,2843.5920933484517,8550.0,13
2025-04-20,36619.10846023231,1809.2686189050721,38428.37707913738,62340.992012744384,20889.540123645747,16920.527500153057,416.10668819727977,6830.341194115644,8550.0,8550.0,21
2025-04-21,35770.821576364666,1252.8622722720254,37023.68384863669,61919.08010937809,20899.959053833878,16928.966833605446,355.76599695578284,9786.943502772107,8550.0,8550.0,23
2025-04-22,36533.79663979259,1762.2246966615603,38296.02133645415,61655.161727586084,20697.902751616693,16765.301228809523,561.8698008843529,6131.500688996603,8550.0,8550.0,31
2025-04-23,36764.02981045859,673.1938216523225,37437.22363211091,62086.98700081506,20697.50665860418,16764.98039346939,175.7758161904767,6930.319835204084,8550.0,8550.0,20
