date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-04-02,37594.05154928155,12867.674775450816,50461.726324732364,62826.70917773448,20410.928780652073,18369.83590258687,3049.7757658919377,3400.0566655612247,8428.291754873715,8428.291754873715,53
2025-04-03,36258.98927204001,2043.3576644267791,38302.34693646679,58677.25647847423,15099.561604734577,18463.951102450817,470.2310969557826,6648.346806479591,8428.291754873715,3290.280293929713,26
2025-04-04,11145.368389017416,504.6917551170325,11650.060144134448,28818.195105338273,13560.997923668823,12238.627344074048,150.75522909863943,21215.77750484214,3290.280293929713,3254.726581914945,16
2025-04-05,13271.08903343041,866.0662220070495,14137.15525543746,34545.15797169039,18973.181343558354,12167.788338240714,325.5048343367346,16021.154817376151,3254.726581914945,8428.291754873715,23
2025-04-06,38132.899597439064,726.5348785868433,38859.434476025905,63944.10697060489,20525.53403513053,18472.980631617484,192.97201197278883,7674.449312397961,8428.291754873715,8428.291754873715,12
2025-04-07,37614.59102281393,661.9822256942446,38276.573248508175,63479.085861921965,20445.02088571632,18400.518797144694,205.79813459183507,8397.662624608844,8428.291754873715,8428.291754873715,19
2025-04-08,36899.33056782983,2968.14591687674,39867.47648470657,62942.14933718272,20438.85680489622,18394.9711244066,659.5003027456781,7204.570342772109,8428.291754873715,8428.291754873715,34
2025-04-09,37105.42584438551,7612.705185366972,44718.13102975248,62205.09347541214,20367.484431672485,18330.735988505236,2060.203334863947,3094.237350442178,8428.291754873715,8428.291754873715,51
2025-04-10,34710.80129820585,2810.838752138423,37521.64005034427,57225.638973245565,14928.495552183558,18460.54302234878,606.899061156462,6903.947604567247,8428.291754873715,3131.5852188680456,29
2025-04-11,11073.363933652225,902.4530583960818,11975.816992048307,28197.006129795947,13357.594589333972,12082.983857764522,261.35827826530607,21867.103509825134,3131.5852188680456,3067.1288007044686,24
2025-04-12,12860.860758974912,523.6866509814128,13384.547409956323,34301.5416467981,18972.937719125246,11989.598194465205,167.40151312925178,18460.443085267307,3067.1288007044686,8428.291754873715,10
2025-04-13,36856.47154145327,1497.6555856566447,38354.12712710991,61850.55845405915,20443.063191271878,18398.756872144695,346.6456748469395,5876.539326445578,8428.291754873715,8428.291754873715,20
2025-04-14,35841.75232778388,1483.8977559575735,37325.65008374145,61299.8911445788,20380.1572087133,18342.141487841975,422.16993591836865,7156.013559625851,8428.291754873715,8428.291754873715,25
2025-04-15,35893.77467635226,1160.9661865685416,37054.7408629208,61826.264177275334,20362.939528195537,18326.645575375984,260.0015745238107,9910.542965646258,8428.291754873715,8428.291754873715,17
2025-04-16,36297.36176193819,2076.3879234746996,38373.74968541289,61129.20634413181,20217.360218528986,18195.624196676086,681.515095391158,4009.39346767007,8428.291754873715,8428.291754873715,33
2025-04-17,33136.50083339753,1018.1289772378065,34154.629810635335,55066.44969031182,14091.361177021921,18032.36321924412,231.96258578231127,6371.071968316328,8428.291754873715,2788.750960892631,16
2025-04-18,10615.357414634982,333.4734746272179,10948.830889262199,27348.28692748491,12918.8329381624,11729.938261693092,148.3778594047613,19953.652927087034,2788.750960892631,2680.1914262633472,14
2025-04-19,12412.666703550143,517.6373882265976,12930.304091776741,33437.506458264455,18914.45776389093,11569.885210230512,227.00224394557787,19535.25689854962,2680.1914262633472,8428.291754873715,13
2025-04-20,35316.63363463433,1634.6780504446444,36951.31168507898,60377.04955664692,20014.11096614614,18100.5876322033,383.8610005272113,6889.642339897958,8428.291754873715,8335.649918707348,21
2025-04-21,34464.56576291434,1252.8622722720254,35717.42803518636,60024.89817401362,20108.31475279856,18116.955176131873,355.76599695578284,9872.394210969387,8335.649918707348,8315.124735378853,23
2025-04-22,35271.55975704779,1710.9480696757323,36982.50782672352,59833.846489258416,19978.165507550148,17980.348956795136,551.430087193876,6234.530709030616,8315.124735378853,8315.124735378853,30
2025-04-23,35456.955301719114,662.3213123352648,36119.276614054375,60263.33510907512,19975.960135649166,17978.36412208425,172.8737193877556,7038.696098231293,8315.124735378853,8315.124735378853,19
2025-04-24,32206.715459829124,987.4607894072964,33194.17624923642,53568.531809037326,13699.852163332465,17944.8651644652,180.02662272108842,10903.46473289116,8315.124735378853,2396.396927052867,14
2025-04-25,9789.628504141672,554.0912998476026,10343.719803989274,26435.089017496248,12448.343720588706,11301.622711063843,147.40403768707517,23435.41439565846,2396.396927052867,2292.9763622177625,11
2025-04-26,12134.797460526486,761.4492601394575,12896.246720665944,32834.04433846854,18660.413415200455,11146.976398240715,238.4023871938782,25488.816075369345,2292.9763622177625,8245.854089742581,22
2025-04-27,32020.029165814423,4695.346576242529,36715.37574205695,55608.41569705973,17990.923226354873,16993.08009500942,1117.5099704931981,7154.611352874149,8245.854089742581,7401.263283794428,37
2025-04-28,33194.9812702953,17979.93704463408,51174.91831492938,56058.70172957587,18648.184682697545,16895.520442046833,4671.660038047623,2355.7302103061224,7401.263283794428,7283.042347630047,66
2025-04-29,33627.851671038195,2649.5250058198185,36277.37667685801,58531.59969930101,19714.160536861455,17049.8471034618,662.7632747278927,9096.835823962587,7283.042347630047,8013.420315849122,20
2025-04-30,32594.892754147677,2555.2485988928483,35150.141353040526,56402.28468804612,17827.97877481858,16713.12172932915,817.3080130102043,7847.881222233563,8013.420315849122,7309.348858741153,31
2025-05-01,31807.990694056396,13062.73374789284,44870.724441949234,50984.435847799614,12980.055223914478,16681.84060111486,2728.447809387755,6403.290234387756,7309.348858741153,2039.106502977011,67
2025-05-02,10713.61257581011,8718.28567327886,19431.89824908897,26527.830934102447,12176.546737671091,11004.938388563842,2485.6998578911566,13551.60235955302,2039.106502977011,1990.5694150420948,70
2025-05-03,13385.277020453039,4561.483631055266,17946.760651508303,33954.16857549988,18718.173171048908,11061.138821948196,1063.6267555177885,18493.589331916963,1990.5694150420948,8088.723608210757,36
2025-05-04,37512.367069195105,3872.3341734474643,41384.701242642564,61498.463907821264,19493.668550721843,17329.518727645478,921.6667501360542,8521.313501547622,8088.723608210757,8315.124735378853,40
2025-05-05,37927.22756859957,5579.088254641576,43506.315823241144,62499.98822847233,18788.621554621204,16909.759399159084,1263.1228898809513,6808.242162891162,8315.124735378853,8315.124735378853,42
2025-05-06,38546.241379569554,4219.630370501175,42765.87175007073,62347.229073719864,18904.788161518405,17014.309345366568,1011.1258572619046,8597.793748163265,8315.124735378853,8315.124735378853,37
2025-05-07,38553.20868708478,3020.413610840316,41573.622297925096,63218.70975087595,19421.8922572856,17479.70303155704,634.0615610600903,6842.736136207482,8315.124735378853,8315.124735378853,29
2025-05-08,37078.8282495398,3196.862290481164,40275.690540020965,57679.17038510875,13572.170276767838,17988.246320621667,849.8739425680276,7118.607971530613,8315.124735378853,2229.5395001434736,23
2025-05-09,12655.986351645028,342.8687736223802,12998.855125267408,29726.54230753026,12290.061142867615,11199.771445638673,135.17535739795892,20272.04211769928,2229.5395001434736,2083.319557889956,10
2025-05-10,14901.594841356226,662.9259287524635,15564.52077010869,36021.422391918015,18952.73152160911,11145.448880859762,228.17445132653006,16321.268919161863,2083.319557889956,8315.124735378853,22
2025-05-11,39159.70008315718,2158.598391825399,41318.298474982585,64092.97765799526,20475.531225266594,18320.618441455,557.4979886734689,7011.48377952381,8315.124735378853,8428.291754873715,31
2025-05-12,39784.565768343404,3113.7814683461397,42898.347236689544,64936.67634630028,20630.027582900755,18567.02482461068,948.1849581632632,11890.663312840137,8428.291754873715,8428.291754873715,21
2025-05-13,38705.21400875064,860.9982921379674,39566.212300888605,63847.32242206642,19829.360077126865,17846.424069414184,224.3682487414968,8959.541896428573,8428.291754873715,8428.291754873715,11
2025-05-14,38736.211671028825,884.4749900316062,39620.686661060434,64418.57436377088,19807.234195532008,17826.510775978808,298.7107471938773,9722.41290807823,8428.291754873715,8428.291754873715,17
2025-05-15,36385.838728926254,1694.281905916123,38080.12063484238,57565.18707527969,12857.686110544217,17679.277160774727,440.5524929931976,10062.272335170066,8428.291754873715,1990.5694150420948,22
2025-05-16,11901.253331798714,848.0569679710711,12749.310299769786,28638.123882670094,12158.1523631435,10942.33712682915,297.14621096938777,25003.948323991797,1990.5694150420948,1990.5694150420948,14
2025-05-17,14227.165307692694,2252.3622619103558,16479.52756960305,35043.32993198226,18760.881214173358,10884.79309275602,648.2382806802717,17366.681007911866,1990.5694150420948,8315.124735378853,27
2025-05-18,37728.53839861626,2735.329162397066,40463.86756101333,62296.40802914504,18397.401953695276,16557.661758325747,828.1682885884359,7608.6680223639505,8315.124735378853,8315.124735378853,31
2025-05-19,36822.53481249016,1364.1833760319369,38186.71818852209,62410.35604566998,18403.4376434345,16563.09387909105,230.70709967687043,13285.502831003403,8315.124735378853,8315.124735378853,12
2025-05-20,36785.15161716201,3008.7541147593556,39793.90573192137,61443.58300490845,18540.25660452672,16686.23094407405,680.3536611564635,5742.516188945577,8315.124735378853,8315.124735378853,29
2025-05-21,37487.83250403772,2848.8907443837056,40336.723248421426,61998.29764849878,18503.18436628031,16652.86592965228,753.3961370408159,9538.760065578233,8315.124735378853,8315.124735378853,24
2025-05-22,34684.463062924224,541.1201740303942,35225.58323695462,55222.143827746695,11654.97644328333,16489.478798955,141.6066717687081,9381.622038520412,8315.124735378853,1990.5694150420948,13
2025-05-23,11577.222813232323,414.6507634356632,11991.873576667987,27932.759614123228,11785.95517920548,10607.35966128493,182.78003634353763,20515.995249212883,1990.5694150420948,1990.5694150420948,13
2025-05-24,14190.829154724104,557.4665028189283,14748.295657543033,34755.610720823905,18452.62184587215,10607.359661284934,200.65639411564592,23356.503547019005,1990.5694150420948,8315.124735378853,22
2025-05-25,37192.64054191186,924.3850215056721,38117.025563417534,61355.99203084383,18507.52794789407,16656.77515310466,186.9833946258504,11147.21244734694,8315.124735378853,8315.124735378853,15
2025-05-26,35933.27203142314,5848.50379643594,41781.77582785908,59600.65053943518,17599.147520771126,16457.56702915908,1619.815396615645,5499.052494438778,8315.124735378853,7663.343195917047,37
2025-05-27,36807.48006956584,719.6055857868568,37527.0856553527,61880.65844442935,19226.685111241495,16685.68233965228,264.85869474489846,10214.14706758504,7663.343195917047,8315.124735378853,19
2025-05-28,36493.58050316734,3426.8218986986894,39920.40240186603,60109.6043833165,17910.478789074223,16561.085827866562,1106.7985613435394,7593.185883452382,8315.124735378853,7849.579575463698,37
2025-05-29,34194.673997872764,4344.021046491588,38538.69504436435,54402.374645561256,12347.176349193129,16670.803796574048,1049.1862786054417,5665.064871547621,7849.579575463698,1990.5694150420948,39
2025-05-30,11684.743489829498,1319.0459602085627,13003.789450038059,27867.927131275534,11887.357746476831,10698.62197182915,484.78941375850314,20567.74750371969,1990.5694150420948,1990.5694150420948,19
2025-05-31,13477.98298193618,1236.348176277187,14714.331158213368,34801.05940448415,18576.108403638584,10718.49756327473,489.05620515306146,19043.323219273356,1990.5694150420948,8315.124735378853,22
2025-06-01,41368.673002965195,50956.001498892416,92324.6745018576,62222.169193997644,19284.629385894823,17356.16644730534,11903.996628639454,972.8765840476186,8315.124735378853,8315.124735378853,117
2025-06-02,43277.83714214859,35829.98287164837,79107.82001379697,66264.7574172821,20411.41316218269,18262.91218467949,7900.660650357141,3376.109640136053,8315.124735378853,8428.291754873715,107
2025-06-03,45636.72119552365,14341.56738733395,59978.288582857596,69130.86082210799,20447.501907814698,18402.751717033232,3142.79806761905,2036.5418656122447,8428.291754873715,8428.291754873715,87
2025-06-04,48545.04908061313,12009.890357591592,60554.93943820472,72492.10286063512,21137.602408902265,19023.84216801204,3050.7569951530595,3783.8387982312915,8428.291754873715,8428.291754873715,73
2025-06-05,47685.88617751699,6560.2558761854325,54246.14205370243,68276.83230580689,15041.132043367346,19644.378500315546,1641.4250051870733,3372.1857512755105,8428.291754873715,1990.5694150420948,59
2025-06-06,18083.392384442483,5455.39904586139,23538.79143030387,35816.34273709186,12644.61562521833,11282.580834907378,1543.1642673299325,5142.476814110844,1990.5694150420948,2093.4206278647757,37
2025-06-07,21339.034942288068,2945.8107414715437,24284.84568375961,43573.0570696987,19426.3121284034,11473.894482067244,865.8907230612234,5360.016979757103,2093.4206278647757,8428.291754873715,31
2025-06-08,58497.464639830956,39.39936699910673,58536.86400683006,86181.15173672818,24325.135465751206,21892.62191917609,8.687203469387669,18572.40212695578,8428.291754873715,8428.291754873715,2
2025-06-09,58005.601507073654,776.5424618531731,58782.14396892682,84183.26052904298,24285.955179205477,21857.359661284936,245.59756644557865,11067.549844234694,8428.291754873715,8428.291754873715,12
2025-06-10,58178.54799259466,662.6746709800444,58841.22266357471,84451.98291968358,24294.578752618178,21865.120877356363,217.9614418197285,10622.042252908164,8428.291754873715,8428.291754873715,11
2025-06-11,57892.78047221135,4686.389921549251,62579.17039376061,84609.2342865411,24339.293776125352,21905.364398512826,915.7516614285714,7006.610253690479,8428.291754873715,8428.291754873715,23
2025-06-12,55794.2185851935,630.7783731494235,56424.99695834292,78985.71810036094,18511.039983635677,22165.985045842757,189.18254496598706,10377.454274200685,8428.291754873715,2624.406441529166,14
2025-06-13,19734.441781106194,819.5239243986123,20553.96570550481,40010.54985438691,13164.454513937151,11961.072971676089,195.52590324829896,10657.38051537415,2624.406441529166,2505.226616855335,15
2025-06-14,23069.48792008068,309.7008633384793,23379.18878341916,46592.32181471862,19618.25352260219,12037.315200638672,141.62748365646326,12959.668226411564,2505.226616855335,8428.291754873715,11
2025-06-15,59354.3282547126,8.206497666666086,59362.534752379266,86337.94319356869,24447.472735857024,22002.725462271326,1.955833333333203,13268.177419982994,8428.291754873715,8428.291754873715,2
2025-06-16,60078.576049785304,545.1555151828037,60623.731564968104,86325.14437685856,24703.123992565266,22232.811593308743,189.4404023129248,11350.219563248298,8428.291754873715,8428.291754873715,15
2025-06-17,59902.20081958487,3505.498056591422,63407.69887617629,86456.38733249453,24920.345645013378,22428.31108051204,733.657529064626,10060.999080391157,8428.291754873715,8428.291754873715,21
2025-06-18,60048.35837577926,164.52563699136877,60212.88401277063,86724.62904637292,25119.28851253881,22607.359661284932,54.925695357142786,13339.23499047619,8428.291754873715,8428.291754873715,7
2025-06-19,55124.51963884844,892.9533598465373,56017.472998694975,79244.67394484507,18758.5181851096,22495.150946182894,251.55138403061164,14973.353889948983,8428.291754873715,2512.2135535207817,15
2025-06-20,19187.884661419903,459.46928836420096,19647.353949784105,39389.12846103279,13242.213181246298,11914.143649686293,221.9015748129254,15882.379654285714,2512.2135535207817,2516.2699266468635,12
2025-06-21,21260.71188430804,1093.7513864377229,22354.46327074576,44872.980472231844,19294.825814571202,11756.706866965205,338.7133903231297,18338.834514948983,2516.2699266468635,8428.291754873715,14
2025-06-22,57553.915403079,244.85941247966835,57798.774815558674,84270.39824417337,24412.575911121578,21971.318320009424,91.43483736394558,14463.234390425168,8428.291754873715,8428.291754873715,5
2025-06-23,55717.20069006288,214.63756764207432,55931.838257704956,83067.5976197346,24506.247822516132,22055.623040264527,88.70283964285693,13644.389677125851,8428.291754873715,8428.291754873715,8
